UMAP1,UMAP2,company
2.406139,2.7871819,The Recruitment Group
35.441235,0.050545402,PHILIP MORRIS ROMANIA
-6.7582865,6.550908,ITRON
-6.763695,6.550281,Hidden Talent
10.251621,-5.9335666,POST Luxembourg
-8.96367,16.52801,Volunteer For India
36.21773,0.33083937,PeK Automotive
-0.3984627,1.2958249,Executive Placements
18.489567,-24.728304,Yum!
35.916733,0.08935331,BM Reclutamiento
-37.606247,29.993326,Simple Energy
41.78822,-13.805213,SAPSOL Technologies Inc. Systems and Process Solutions for your Enterprise
-1.2478322,5.369513,arcus asbl
41.785954,-13.827189,Metso Outotec
-4.144404,-7.5631595,Digitec
-9.1216755,9.485134,JUST EAT
35.87461,0.11221431,In Job S.P.A.
-0.67334133,3.231419,Procter & Gamble International Operations Sa Singapore Branch
0.82261676,4.50028,Tetra Tech
1.1709452,2.8848722,Imperial
-0.3683492,0.8108701,"Puresoft, Inc."
19.681904,-23.977808,ESF Camps
-0.73718834,4.3521376,Graphic Packaging International
-6.765519,6.557805,OVHCloud
7.5370812,-7.647942,WillScot | Mobile Mini
-8.959122,16.564894,Helvetica Partners Sarl
1.2050087,-3.3762164,Trayport
41.774925,-13.850141,PNUD Argentina
-21.71207,-24.310461,Digihunting
-4.0291696,-4.8030024,Slickdeals
-21.633629,-24.496323,General Authority For Statistics
11.416897,-10.305141,Enerplus
-6.630339,0.8260317,ManpowerGroup Talent Solutions
-1.2133702,5.071126,Abeille Assurances
7.5282607,-7.6564054,DocTutorials Edutech Pvt Ltd
7.5424666,-7.641719,Wilhelmsen
-2.7045026,0.4518801,Snap One
-8.978175,16.537617,Anand Rathi Insurance Brokers Ltd
0.9754895,3.1682894,Moody's Investors Service
-1.4953091,5.969569,Datalumen
41.814384,-13.828342,College Of Charleston
-3.4123955,2.8347569,Mesh Payments
0.029205823,3.9456775,"Rutgers, The State University of New Jersey"
-20.497053,24.439646,YesWeHack ⠵
-0.31414914,4.060145,Indiana University Purdue University Indianapolis (IUPUI)
1.6973194,2.5105739,Gillian Barber Recruitment
36.276077,0.3951149,DMCG Global
35.388153,0.0062778057,UL
-2.3351545,2.1943455,Pulse Infoframe
41.78843,-13.855063,Resource Management Solutions (NE) Ltd
-2.877692,-21.36374,Mibanco
7.5384307,-7.6461973,CPS Group (UK) Ltd
0.70536494,1.3053523,UD Trucks Singapore Pte Ltd
1.8794087,3.3216903,Vaya Health
1.9744124,2.5005732,DEKRA Arbeit GmbH - Fachbereich Personalvermittlung
25.478773,-46.436096,Pareto
35.359417,0.019670872,Talenttac
3.5196133,-2.1135886,Allnex
-3.3965044,2.8246236,BrandBastion
18.989609,-24.231527,Bond Health
11.155039,4.940165,benchmark human services
16.30884,-2.6551416,Techonix.Biz
-1.381093,5.6056733,ConTe
-2.549609,2.1112103,Datayett
36.248257,0.30927655,AVAX
-21.814865,-24.514196,"Staff Smart, Inc."
-37.581448,29.957987,Anthropic
-3.4022915,7.4591537,AutoUncle
-37.5799,29.913548,Johan AUDRY
41.80028,-13.811939,Agile Consultants
-6.8694463,1.3893466,Preply
-2.7705748,2.6984825,Visikon
-6.9126725,26.401846,IFUN SINGAPORE PTE. LTD.
2.9844985,-1.6766781,L'OREAL SINGAPORE PTE. LTD.
1.5135076,3.2791965,"CALIBRE Systems, Inc."
-9.007394,16.569775,Mayo Clinic
19.680214,-23.983976,DocuSign Inc.
-0.97613895,4.6572747,INVIVOO
16.294779,-2.640018,"TwistResources, Inc."
-20.48823,24.437237,דיאלוג
16.309198,-2.6561291,SICPA
0.24446164,-6.3640594,Granito
36.294926,0.39090583,EPS Staffing Service Group Inc
3.309159,1.4929911,Student Sponsor Partners
-0.36693773,4.8224764,CHOW TAI FOOK JEWELLERY CO. LTD.
-2.841495,-21.32724,"U.S. Xpress Enterprises, Inc."
1.3377296,6.303701,NYC Correctional Health Services
1.4044445,2.463523,Data Communications Company
35.653423,0.20182984,WEI!CREATIVE
1.0761124,0.83838797,Experis Gruppo Manpower srl
0.6850377,1.719496,Gleeds
-1.0499182,0.49793518,Toogezer
36.240616,0.31057116,Jdc
-11.087481,-15.408583,Duluth Trading Company
-21.800476,-24.517897,P3-Group
-6.757037,6.54774,West Malayan Group Sdn Bhd
-1.0168422,-0.39893624,Celekta
1.4430844,3.2618299,DFI External
-2.652866,2.7065823,Possible Finance
19.756773,-23.924028,Stanford Health Care
-16.952105,-2.5404186,Phoenix Contact GmbH & Co. KG
-1.0533367,0.4910836,Mercedes-Benz Parts Logistics Eastern Europe s.r.o.
-1.4699998,-3.8756814,edamama
8.42826,17.86734,"Accenture, Inc."
-21.57051,-24.677475,Nubox
1.1200129,0.86296016,Corporate Biz Solutions Inc
0.84229594,-0.87094986,PSA International Pte Ltd
6.4637446,-5.3420296,Reinvestment Fund
-0.3485793,2.0423458,"Azimuth GRC, Inc."
-2.8684168,-21.353807,T10
-4.9576845,11.807644,Resal
-0.6596312,1.9635956,Allianz Popular SL.
16.32134,-2.638453,Auburn University at Montgomery
-2.8767776,-21.375097,AFI KLM E&M
0.93331975,-2.081181,"Southeast Toyota Distributors, LLC"
10.272066,-5.9441276,Off The Wall Recruitment
-0.8895166,1.1346263,City of Edmonton
-6.7598534,6.557686,The Swedish Times
-8.990688,16.5456,Importadora Café do Brasil S.A.I.C.
-2.6328068,0.26013586,Groupe TF1
19.682913,-23.97416,"EHOB, Inc"
-21.536364,-24.6757,Laika
36.229057,0.34887087,Acolin
0.65115607,1.3955976,Outdefine
-6.91132,26.412926,alliance recruitment agency
-0.24439639,1.7037686,Stagwell
-0.54196286,4.0484734,HCSC
-2.2932916,2.2206287,Accenture Argentina
6.459143,-5.3484526,"International Millennium Consultants, Inc. (IMC)"
-0.28947714,1.7971818,Techgene Solutions LLC
6.4410076,-5.32415,Standard Meat Company
-2.2869432,2.840164,WIZELINE
1.5224006,5.4712334,Changi General Hospital
0.86196065,2.666349,"Ferguson Enterprises, Inc."
-11.102367,-15.388578,Allianz Kunde und Markt GmbH
-1.4698339,-3.8856528,Nova Scotia Health Authority
-3.0505068,-0.40776286,"Technologies , Inc."
0.84597963,5.2595277,Avanade Inc
-5.3836603,0.8389396,Returnmates
-2.8775592,-21.357658,inpraxi
-0.7876382,-9.539294,Land O' Frost
-2.6556053,4.849356,Digital Alpha Platforms
-2.978686,-0.1749797,Global Data Management Inc
35.376915,0.01822764,Utility Data Intelligence SRL
-4.70307,7.6041584,Quick Services LLC
35.80206,0.40177122,RockSling Analytics
-5.839636,0.93291736,LPP S.A.
-3.4286678,13.921164,Caf
-20.472744,24.469141,WINGS-ICT-SOLUTIONS
-0.386096,1.2692379,FBD Holdings PLC
7.5368056,-7.6492524,Numerator
-3.4324474,8.142522,INSIGHTUP SRL
-6.76505,6.5629525,"3DS INTERACTIVE CO.,LTD"
35.379322,-0.031696904,RBC Investor Services Bank France S.A.
0.9294902,1.0328082,Universia
-2.880493,2.8216622,Efteling B.V.
-37.548332,29.928415,Cajoo
36.291008,0.3465861,Hohenloher Spezialmöbelwerk Schaffitzel GmbH + Co. KG
-0.090213895,-32.73077,Bouygues Energies & Services
-2.8755975,-21.361776,Lioness Recruitment
0.78262985,5.2135873,Maxeon Solar Technologies
-37.52138,29.952358,N1 Health
-20.507475,24.48664,KTM Group North America
1.2771094,2.5762985,บริษัท อมฤต แอนด์ แอสโซซิเอทส์ จำกัด
4.3123426,0.09695457,Michael Page Recruitment Company
-1.2032797,5.056452,Oney Bank - Sucursal Em Portugal
-6.767664,6.5590177,Farmkart
-1.3109227,3.007777,Ntt Data Singapore Pte. Ltd.
36.31379,0.37222782,SELECT HR
-2.8956487,-21.38111,Raiffeisen Ware Austria
-4.146499,-7.559404,Facile
-0.7217601,2.761542,ENGIE Laborelec
-6.1673517,0.8836964,Kaluza
0.70154023,1.2935157,Innova solutions
3.3809922,1.4647356,University of the Incarnate Word
35.94801,0.12104741,Profili Srl
-9.411742,9.3473835,BrightStone Group
-0.17283778,-32.81469,Alstef Group
0.8647614,2.4731653,PERSOLKELLY India
3.068001,-1.604553,Informa Tech
41.4263,-14.025137,Servinform
6.447315,-5.336204,LGC
13.915271,12.459231,Russell Taylor Group
2.5588849,-5.0819273,PERSOLKELLY Malaysia
1.8418288,3.363067,"Diversified Services Network, Inc."
-21.505592,-24.587835,STAFFXPERTS GmbH
25.503103,-46.401367,Renown Health
18.989962,-24.22553,@Orchard LLC
35.37358,-0.031494986,Eightfully
-4.95698,11.809438,Disperse
-21.730034,-24.494205,Tekaris
-8.975647,16.549793,jobvalley
0.9866567,5.639298,PTG ENERGY
-6.7656403,6.555635,ALDI E-Commerce GmbH & Co. KG
36.269783,0.40382752,OPSWAT
-11.088971,-15.38745,Bnext
11.166075,4.92929,Management Recruiters of Lancaster
-3.0893896,-0.5615886,The Information Lab
4.814439,-13.074259,Teledirect Pte Ltd
-3.4238796,13.927926,Kelly Services Poland Sp. z o.o.
0.70416915,0.9010688,CSA Ocean Sciences Inc.
-37.582188,29.989798,Ztore HK Limited
-4.243372,12.833756,Kamlax Global Technologies
2.9387462,0.33002153,Office of the United Nations High Commissioner for Human Rights
35.791645,0.386968,Bynativ
35.343887,-0.031587765,Capital & Coast District Health Board
36.302303,0.38349226,AdventHealth Gordon and Murray
-2.906597,-0.0086124865,"ConnectMe Capital, llc"
-21.601177,-24.481546,AJ Bell Management Limited
-5.7535663,0.37823352,Airtable
2.89722,-1.7635251,"Johnson Service Group, Inc."
-37.53428,29.910967,Ultraviolette Automotive
19.678654,-23.978134,transcosmos (Thailand)
6.452419,-5.3418717,Muthoot finance
-0.1328265,3.5941918,BioSpace
-6.9174657,26.422688,RTE Réseau de Transport d'Electricité
1.3440027,5.2880483,Shirley Ryan Ability Lab
0.349676,2.798277,Talent Pal
-1.2601734,5.314709,McGregor Boyall Associates Limited
-1.4960835,-3.8348505,KVL - bringing analytics to the people
-1.483953,-3.8889153,FOCUS-TOP CONSULTING PTE. LTD.
-21.487148,-24.584772,Mediq Apotheken
-2.9352007,4.1631336,Perficient
3.5823069,1.4508365,HCM Nexus Consulting Inc.
1.2222425,-2.1192186,Cortex Consultants LLC
-0.48096374,1.2827963,The Collier Companies
-6.8979235,26.41464,MYM
-4.1114264,-7.5345845,LaunchCode
13.892893,12.4324465,"Meridian Education Resource Group, Inc."
-8.969011,16.540306,Bond Personnel Group
-0.13131243,-32.771828,RoS International Ltd
-0.1530366,-32.79719,Københavns Lufthavne A/S
0.25229344,-6.362372,Ad Talent Africa
-4.7139435,3.5551393,Virtual Tech Gurus
19.70032,-23.957249,addexpert GmbH
2.543625,-5.1024327,Neural Academy
35.363556,-0.030305775,Al Taghziah
-37.556667,29.929502,HelloBetter
-0.9790844,4.70339,"Skandinaviska Enskilda Banken AB, SEB"
-3.4315174,13.917542,North American Search Group
7.5369716,-7.6476293,clé tile
-6.7692804,6.560773,HRO Digital
6.3222475,-1.8058441,ACS Recruitment Solutions
-16.958069,-2.5344055,KS CONSULTING PTE. LTD.
1.0091125,-1.4570066,BridgingIT GmbH
-4.144659,-7.5809197,Producers Direct
-5.8173633,6.049491,DATAGROUP Polska Sp. z o.o.
-8.953899,16.510494,MAG Aerospace
-0.8604907,2.7082846,NTT DATA Business Solutions Singapore
1.2659689,6.199534,ACTIONLINE
13.908866,12.425001,China Taiping Insurance (HK) Company Limited
-37.619625,29.925499,Cecil
25.53651,-46.41049,Blue Mountain
10.282039,-5.9423776,Progressive Recruitment NL
-4.165165,-7.568851,Triade LL
35.404797,0.028272571,WeHunt
35.70989,0.08537994,Get It Recruit
25.231043,-46.7544,RoundPoint Mortgage Servicing Corporation
1.5737938,-2.2080176,AIMQ DEVELOPMENT LLC
-1.4667094,-3.8839347,GeoComply
1.7062705,0.16345894,MEGASPORTSWORLD
-0.15114172,-32.81208,Recruit121
-4.136658,3.231936,Creyon Bio
1.7710426,3.3275287,Federal Home Loan Bank of Atlanta
-5.662105,0.79596865,RTB House
1.2800052,-1.7466238,PBRecruitment Ltd.
1.1858768,0.8409581,Children's Health
-21.634068,-24.41421,"Silver Search, Inc"
1.4074526,2.8309832,Air Products
-5.740929,0.3901816,Cureatr
-21.842388,-24.39408,Few and Far
-20.50899,24.484686,CA Indosuez Wealth (Europe)
-21.669724,-24.6727,"Catalis Payments, LLC"
0.52172494,0.8558233,MSIG Insurance Hong Kong Limited
-0.8842727,2.2652621,Miprint Consulting
25.523857,-46.37109,KLDiscovery
-21.833847,-24.379234,Capio Recruitment
-11.105814,-15.380108,AIA Australia
35.646202,0.23229343,Gridium
-20.470505,24.448914,Jotun (Singapore) Pte Ltd
19.695354,-23.981873,CFO's Domain Client
10.262892,-5.9615784,Swapp
3.156786,-1.0290987,1020 ADBV Ireland
-5.4480433,0.68381166,Ampersand Advisory
13.920453,12.417765,Angeles Investments
-9.001595,16.529577,Grupa ERGO Hestia
0.69552094,4.6916294,Buxton
1.3492892,3.1783593,Volt - International (An Innova Solutions Company)
25.544643,-46.401978,BKK Landesverband Bayern
35.930965,0.0845482,The Moody Church
-6.891426,26.374487,Nestle Operational Services Worldwide SA
0.6894703,0.87188834,Hyperthinksystems Pvt Ltd
13.892153,12.429459,Del-Air
41.78834,-13.841358,Revvity
8.427136,17.867228,Shreyas Media
1.4659055,2.8608909,"Kallman Worldwide, Inc."
-5.939101,1.2138484,Sendinblue
-6.9037094,26.432138,NCUA
-6.7771783,6.5635567,"The Maven Group, LLC"
0.3400989,3.090324,FSMA
35.77683,0.17526901,Federated Co-operatives
-0.23481949,1.6902514,Minimum Continuing Legal Education Board of the Supreme Court of Illinois
-0.9348988,1.7665074,Masterapp Labs
-2.9974718,-0.37658,C.H. Robinson
-37.4867,29.881292,Uni Recruit (Singapore) Pte Ltd
7.521794,-7.6626544,OnIndus
1.2068285,0.74387485,Titandata
25.524616,-46.378048,Startek
-0.39632004,1.5586925,Recruiting Solutions
3.613445,0.8103017,JARBO
0.6612742,2.859798,Công Ty Rydiam Sài Gòn TNHH
-1.0411447,4.088431,"T-Rex Solutions, LLC"
1.7960956,3.3637578,"RTL Networks, Inc"
-37.50103,29.971449,800 Storage
-2.5744085,4.817728,Free Réseau
5.5499015,0.10625832,Royal IHC
11.411428,-10.300126,Altitude Digital
35.93205,0.057754453,Wells Fargo Philippines
-0.8048224,-9.522189,BMA Group
-21.79117,-24.514353,Randstad Technologies Australia
35.87901,0.10644811,Movement Group
-2.7993274,4.2175775,Class Pcn Pte. Ltd.
0.9293937,5.418476,Wool
1.3375777,2.367446,BASMA.com
25.466328,-46.337025,eSmart Recruitment
-4.1610227,-7.5496206,Coniq
0.84104276,-0.9026636,Leifeld
7.5303082,-7.6545706,Aleph Group
25.501514,-46.407158,"LPL Financial Holdings, Inc."
18.996094,-24.225506,Pilmico Foods Corporation
-5.5910783,0.66965383,Wolt Sverige AB
-1.9131033,2.4617345,de Finance Club
2.550517,-5.0976696,Manpower Malta
35.38982,0.0070832954,Placidway
-21.79235,-24.363651,"HThai (Thailand) Co.,Ltd"
-8.376626,9.731534,Amazon Middle East and NA FZ
-6.7655764,6.5577903,Scede
1.036156,-1.5916678,Optimad
-1.2799802,5.292661,i-Pharm Consulting
8.422348,17.863302,Grupo importante
-3.4050763,7.4586415,Arla Foods amba Arla Innovation Center
11.422846,-10.311339,Gambling Commission
-2.8478525,-21.33413,"SUMOL+COMPAL Marcas, S.A."
0.7436771,5.094263,Select Brands International Pvt. Ltd.
8.435101,17.87523,Purina
-8.976291,16.531487,173 reviews
-5.455935,0.38233486,Damia
35.32948,0.013362614,Roll Out Studios
-21.532032,-24.513773,Markesman Group
-1.3703921,5.588647,Pierce Technology Corporation
36.3404,0.3491821,TodayTix Group
-21.56073,-24.559055,Sword
-2.7801607,0.28731862,BBC
25.457407,-46.45386,Partners Personnel
-2.546983,2.0758135,WELLS FARGO
-0.3524062,5.2117558,Southwest Research Institute
-6.7912307,1.3559868,Ad Leverage
-0.60778254,1.4427125,Lam Research Corporation
-2.49767,2.0766895,Accenture Federal Services
-4.1513147,-7.558715,D ONE Solutions AG
-2.7486622,0.453469,Realtor.com
25.512678,-46.346954,Finvero
-0.8712187,1.1351385,Talentbank Technology Partners
4.8197947,-13.068994,"ROM Technologie, Inc."
35.7152,0.23730637,S.F. Express (Hong Kong) Limited
-2.8555822,1.9562604,telecomarg
10.258722,-5.942554,Xploy Solutions
-5.4724617,0.39086047,J&J Family Of Companies
-3.3912623,7.4677315,"KMC Solutions, Inc."
1.017792,-1.5541632,Somatus
-2.8074303,4.2032614,42389
-4.8255935,11.686281,Dante Personnel
-0.6950606,3.2344599,Grant Thornton Philippines
35.72214,0.13005403,Arjo
-0.86401635,1.4426602,LAVOROPIU' S.P.A. AGENZIA PER IL LAVORO
-0.16441514,-32.769424,aeroemploiformation.com
1.1949438,0.7535812,Народный банк Казахстана
1.7596173,2.5257242,Page Personnel Italia spa
-2.638119,2.6114826,doubleSlash Net Business GmbH
-0.76289123,4.314449,Societe Generale Assurances
1.1124977,-1.6170162,LINDE GAS ASIA PTE. LTD.
-3.4240122,8.096974,At Home Stores LLC
-21.487759,-24.544502,HL Tech Sp. z o. o.
-3.843508,-6.565467,UBISOFT INTERNATIONAL
-0.31831565,0.9742326,SAS Quest LLC
1.312233,-1.6765724,GSK plc
35.72579,0.016298998,Cheshire Medical Center
2.9722538,-1.7818973,edX
25.50775,-46.353565,Karmak
35.40501,-0.00092192047,Kühling Personalberatung
-2.7144237,0.46707806,Next Ventures Ltd
0.5270298,4.700051,UCLA Health
13.907477,12.444842,BioLite
-0.8350232,2.754329,Charles River Associates
2.907546,0.34133568,EPS VENTURES
-9.031298,9.511056,Just Eat
-6.7513256,6.5586877,Viveris
-37.55225,29.963333,Jet Brains
-1.0976936,4.108727,JALA
-5.8769274,1.1688037,Feeld
-2.3184502,2.7344742,OLEA GLOBAL PTE. LTD.
1.6617844,-2.2890258,Netway
-37.548965,29.932919,Ingenii Search
-0.1554984,-32.796173,TECNOLOGIAS PLEXUS S.L.
-16.777342,-2.7310574,Planet Interim  B.V.
1.7083523,0.15874538,Cogent Integrated Business Solutions Inc.
-1.83363,2.4582524,Adore Me
-0.9499424,1.6191937,Max RH
-6.140746,6.2606363,Docler Holding
35.74387,0.18556939,Champion Europe Group
-37.943916,28.576298,MED-EL Elektromedizinische Geräte Gesellschaft m.b.H.
-5.6520505,1.1110914,Veolia Environnement SA
16.30541,-2.6475217,Bounty Agro Ventures Inc.
-0.5131342,4.3998556,Finalyse
3.2839007,1.5473262,Corsicana Mattress Company
-0.97737354,0.8345303,DevCare Solutions
-4.1740108,-7.2459183,АйТиЭф Групп
-6.223976,1.2312423,Leroy Merlin - España
25.584244,-46.370758,HAVEN FOR HOPE OF BEXAR COUNTY
-3.1151695,-0.62293965,Planday
-8.982399,16.535686,Nutrisense
6.459238,-5.348398,Btree Systems
10.28437,-5.9542503,Rhonéa
-4.8729715,7.4613338,CJ
-0.17196348,-32.81269,Grupo Planeta
35.744617,0.18628748,RATNA DEWI TUNGGAL ABADI TEXTILE (BANESKA)
1.2019395,0.75878435,Curium Pharma
1.2669824,2.763953,TXM Manpower Solutions
-2.835729,0.103732415,LichtBlick
-2.7842686,0.25390825,Raptive
0.39671767,-2.9191513,Jb Hi-Fi Limited
25.526972,-46.399208,NightOwl Consulting
-37.838764,29.205307,Colruyt Group
-37.509815,29.969929,Octavius Finance
-11.093451,-15.386765,Museus e Monumentos de Portugal
-6.0709715,1.1730996,Kora Living
41.82415,-13.801386,Morgan Hunt
0.3922704,2.8575358,Mohawk Industries
-2.5775495,4.807076,Neeman's
16.31844,-2.64149,American Coatings Association
-0.19656573,-32.836002,RHEINMETALL AG
-0.72208,4.2671537,Banque de France
6.441098,-5.3297353,DRB Capital
-2.5470405,4.80142,UNP INTERNATIONAL PVT LTD
-9.413028,9.345383,PERSUADERS RH
-8.97572,16.541265,Jely Group
-0.45831808,3.0209708,Mitchell Martin
11.152714,4.9425054,Recruit Express Service Sdn bhd
-0.13925263,-32.8037,Genmab A/S
-5.449617,0.39043605,Tablet
-2.1279843,2.7831664,Exec Office of Technology Services and Security
-1.1618252,-2.320169,Agilon Health
-11.1088085,-15.41172,VaynerMedia
-0.9035015,0.93082136,Africa-one Consulting & Research Pty Ltd
-6.794458,6.582852,Adaptive HVM Ltd
-0.18309593,4.066841,Fathom Management LLC
0.8864316,5.495038,Ebttikar Technology Company
-4.118935,3.223329,sonnen
-1.1419845,-2.301834,Skylo Technologies
-2.9702933,-0.2451681,Motimatic
-3.4237254,13.926449,Astrix
-0.97524947,2.0501616,Goldtech Resources Pte Ltd
1.3797956,2.7380278,ZM Financial Systems
-0.18734384,-32.75157,Semantys
0.17397739,2.4865808,PG&E Corporation
-37.527008,29.996754,Bosch México
16.107477,-2.8205776,FocusGroupGigs
-4.937433,11.795261,Ritchie Bros.
0.38075843,-2.9358237,Nefer IT SARL
-5.347682,0.71275276,Coffee Stain Studios AB
0.77821195,1.239619,Waubonsee Community College
-2.6821034,0.35463294,"Genesys Cloud Services, Inc."
0.679612,4.94892,Assist Digital
4.354965,0.09614672,Carvant Financial LLC
-2.2995672,2.7339978,ShopFully S.p.A.
6.3364553,-1.7918305,Aveva Group
3.4306731,-1.6768208,All IT Solutions
1.14565,-2.9586535,Anchor Point Technology Resources
1.5807515,3.1918573,Segal Group
16.32731,-2.6289058,Cyberbase Consulting Ltd
3.1242456,0.33506897,Intuit Inc.
3.7601707,0.18475357,Engage Talent Pty Ltd
19.68849,-23.979967,Allied Global Technology Services
35.32812,-0.011373635,AlUla Club
25.544865,-46.42552,Orange Business Indian Ocean
3.142456,-1.6167647,Zurich Australian Insurance Ltd.
-21.682827,-24.431633,Arkhya Tech Inc
-6.2214212,1.4681264,Auxo | Growth Partner
6.436805,-5.3336153,Teals Consulting
-0.33991912,5.1918516,H. Lee Moffitt Cancer Center
11.092148,5.0036135,SilverEdge
-4.616962,3.4807494,"Intello Group, Inc."
0.25067908,-6.3597927,EXCLUSIVE NETWORKS
2.632983,-5.019886,Vinculos Estrategicos
-2.241851,2.8101652,Boar's Head Brand
-6.7723765,26.137064,NOMURA SINGAPORE LIMITED
-5.3343964,1.0332385,BeamUP
1.0577086,-1.5043991,lga
-2.20739,2.840384,"Tempus Labs, Inc."
0.73335564,4.9455295,Coop
2.9145765,1.4844781,CareerBuilder-US
-1.1455927,1.6013756,Digitalize | Advisory Firm
-16.943062,-2.5499048,Triple A Internetshops GmbH
-0.07515157,2.3455937,RMS Computer Corporation
-2.8815687,-21.3534,"The Right Door for Hope, Recovery and Wellness"
35.983765,0.11812798,T&G Global
1.330008,0.69336915,Premier Research
-3.584494,7.275924,Flughafen Köln/Bonn (CGN)
-4.2482667,12.819262,Sanitas Krankenversicherung
11.406012,-10.294494,Nordik Consulting
-2.8737042,-0.13751318,Brussels
3.2838473,0.26984423,(ASML)台灣艾司摩爾科技股份有限公司
10.247178,-5.944006,Usay Compare
7.534068,-7.651273,Michael page
8.097435,0.88011676,NMBS/SNCB
36.374123,0.4287706,Baker Hughes Holdings LLC
0.23576614,-6.373353,precision technologies corp
36.335922,0.34307522,UHY LLP
-4.0409994,-7.2931213,HelloFresh
-2.8947856,-0.18163313,Philip Morris Services India Sàrl
-4.713228,3.5556638,NAVC
-0.78111094,1.5367386,GESFOR
0.696154,2.8505952,Neuberger Berman
0.42577046,3.1568477,University of California - Santa Cruz
0.82341075,-0.8840843,Basic Fit
4.6764364,0.16257279,Capri Sun Distribution SAS
2.0754285,2.693388,"Quadrant, Inc."
41.847496,-13.859245,Link Worldwide
0.691346,5.011549,Syncron
-6.7917747,6.5833592,c-mobile recruitment
-37.615475,29.972357,AFR Services
-0.4068309,1.1097646,SyDSA
-2.7246873,0.14910567,Motability Operations Ltd
-2.8559887,-21.341625,Talent Propeller Limited
41.771435,-13.860208,Hanon Systems EFP Deutschland GmbH
-0.9387739,1.1041971,Medix™
16.30013,-2.6463661,American Coatings Association & PaintCare
-4.9076185,11.7243595,Centene Corp
11.412464,-10.300957,Arcelormittal Us
35.85948,0.07455263,Pensaert & Partners B.V.
-37.479664,29.865732,חברת מאיה לגיוס והשמה
-2.309132,4.1301174,Guidehouse
-21.873484,-24.370356,Zenith Services Inc.
-21.71431,-24.320396,Chip
1.2926183,-1.7217811,waters.com
2.9815125,-1.5815895,EVERUPTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
-3.9829707,-7.218597,Bank of China (Hong Kong)
-9.386965,9.42292,Bundesdruckerei-Gruppe
-2.9103854,-21.39571,BRANDT Zwieback-Schokoladen GmbH+Co. KG
3.1651824,-1.5874666,UNILEVER U.K. CENTRAL RESOURCES LIMITED
1.528922,2.5945497,Daimler Truck North America
36.354652,0.4222445,HiPP GmbH & Co. Vertrieb KG
1.360963,1.1844054,"R.C. Moore, Inc."
6.4355073,-5.3180947,Triangle Home Fashions LLC
11.414304,-10.302857,MetroNet Inc.
-2.7963102,4.2089167,"HX5, LLC"
-3.0163546,-0.3534232,Olaplex LLC
-3.4281688,8.141715,Wonderful Agency
8.459726,17.899912,WorldVia Travel Group
-1.2659587,2.6861532,Ryder System
-9.005954,16.560585,2ULaundry
3.0823197,-1.6070237,Russell Tobin & Associates LLC
41.809456,-13.836834,KennedyPearce Consulting
-2.9564157,1.7490438,Vollcom Digital
-0.16516288,-32.759907,Carlisle Companies Inc.
35.315205,0.035383254,Dallas Museum of Art
-6.9152083,26.428331,Neurons
0.39495227,-2.9195054,Didata Automatisering
-4.045304,-4.800008,Manpower IT Czech Republic
0.6912619,1.2713988,Intelligent Resource Limited
-0.17952375,-32.820377,MERITIS
-1.010943,-0.4049021,243 reviews
-3.8631623,-4.873551,Wellington Management
-1.3744069,5.5934997,Intact
-0.13446127,-32.773464,ERGO Hellas
35.396854,-0.02951094,Baldwin Partners
13.885567,12.4398,Accuity
1.5870534,2.3672688,"Cognizant Portugal, Cognizant Technology Solutions"
8.447381,17.887589,MindTree Limited
1.0198323,0.98134315,Harvey Nash Scotland Careers
-4.9409866,11.816762,24/7 Recruitment Advice (ta Evolution Recruitment)
-4.684656,7.6058555,Indigo IT
2.919927,0.34746802,C2FO
25.584692,-46.369602,DENTONS BUSINESS SERVICES EMEA
-0.4362406,3.859438,Caesars Entertainment
-2.5382104,0.4685907,Resource Logistics
1.7271454,3.2746952,ALSTOM
1.1479504,-1.587671,Everi
-0.34142542,5.1824193,TIM Business
25.48979,-46.420807,Barton Associates
-0.68005747,3.1995285,Invivoo
0.92891026,5.503852,Boston Medical Center
-3.3826945,5.248558,"Learneo, Inc fka Course Hero, Inc."
-21.84203,-24.43639,Banque Lombard Odier & Cie SA
-3.3244722,5.011768,Temasek
7.540186,-7.651467,Crowd Force
18.4959,-24.720757,Maven Workforce Inc.
1.1507369,-2.9673617,Hyundai Glovis
-37.517456,29.922184,Picard Surgelés
1.548,3.292366,S&S Activewear LLC
-4.738023,7.8604026,Klarna
25.529202,-46.362682,optiBPO
36.399616,0.43005693,Wintime Spa
-9.013013,16.566929,Royal Food Import Corporation
-2.9514902,1.7571352,GBM
0.3229753,3.1927392,Allen Recruitment
3.0514574,-1.3343401,CAPITAL DISTRICT PHYSICIANS HEALTH PLAN INC
1.1247698,-2.0627623,Fedasil
-21.721373,-24.6373,RITWIK Infotech Inc
0.91002953,1.3288018,Zouk Consulting Pte Ltd
-21.725506,-24.708399,Parfums Christian Dior
-7.111567,1.5301328,M7 Group
-21.46618,-24.68039,Darty France
-11.121382,-15.405294,Adobe Inc.
35.76668,0.32099837,Batik Wolter
1.9858797,2.493411,Strive Health
1.3104019,-1.7288885,Aston Martin F1 Team
-5.4826355,0.37840074,Wiser Solutions
18.496637,-24.719728,BI Pharma GmbH&Co.KG
0.39654124,-2.9189284,Kaizzen
